step	loss_strong
5559	0.1813579648733139
5599	0.08967866748571396
5639	0.08321906626224518
5679	0.09286230057477951
5719	0.07630149275064468
5759	0.09515468031167984
5799	0.08036845922470093
5839	0.09777107834815979
5879	0.11237780004739761
5919	0.12351764738559723
5959	0.09283638745546341
5999	0.1250409334897995
6039	0.06679802387952805
6079	0.0915222242474556
6119	0.07291818410158157
6159	0.09998010843992233
6199	0.09137885272502899
6239	0.08584948629140854
6279	0.09395050257444382
6319	0.07571342587471008
6359	0.11321317404508591
6399	0.06699847429990768
6439	0.20265892148017883
6479	0.12612274289131165
6519	0.10132696479558945
6559	0.06486532837152481
6599	0.07937169820070267
6639	0.07761664688587189
6679	0.0744095891714096
6719	0.09926272183656693
6759	0.07049306482076645
6799	0.054609235376119614
6839	0.20138368010520935
6879	0.06059182062745094
6919	0.0621778778731823
6959	0.09022507816553116
6999	0.07205397635698318
7039	0.08704359084367752
7079	0.10947201400995255
7119	0.08622944355010986
7159	0.05243891850113869
7199	0.06558618694543839
7239	0.10915715247392654
7279	0.05278339982032776
7319	0.08138319104909897
7359	0.08810777962207794
7399	0.1888846457004547
7439	0.17431031167507172
7479	0.05724264308810234
7519	0.05307289958000183
7559	0.06646529585123062
7599	0.08926995098590851
7639	0.06108640134334564
7679	0.07646702229976654
7719	0.055245932191610336
7759	0.05688219144940376
7799	0.04913106933236122
7839	0.08499258011579514
7879	0.10070332884788513
7919	0.07098767161369324
7959	0.09746753424406052
7999	0.05316450819373131
8039	0.06698913127183914
8079	0.20088449120521545
8119	0.0638774111866951
8159	0.11494231969118118
8199	0.21552415192127228
8239	0.11430922150611877
8279	0.05488133803009987
8319	0.13641457259655
8359	0.14591683447360992
8399	0.08499795943498611
8439	0.05399375408887863
8479	0.227187842130661
8519	0.19726547598838806
8559	0.09835067391395569
8599	0.08865664899349213
8639	0.0945325419306755
8679	0.09683024138212204
8719	0.08519592881202698
8759	0.03950321674346924
8799	0.1602344512939453
8839	0.06368866562843323
8879	0.10694237798452377
8919	0.05957351252436638
8959	0.059089306741952896
8999	0.12541556358337402
9039	0.145968496799469
9079	0.13533926010131836
9119	0.2050941437482834
9159	0.2331291288137436
9199	0.06864257156848907
9239	0.06292793899774551
9279	0.06597951054573059
9319	0.17146967351436615
9359	0.056881994009017944
9399	0.12851576507091522
9439	0.08534681051969528
9479	0.16138924658298492
9519	0.06980900466442108
9559	0.07213857024908066
9599	0.07539727538824081
9639	0.07851413637399673
9679	0.08890905231237411
9719	0.07166533917188644
9759	0.061920542269945145
9799	0.05541500449180603
9839	0.07285556197166443
9879	0.05985910817980766
9919	0.09198090434074402
9959	0.2207650989294052
9999	0.21364104747772217
10039	0.07295453548431396
10079	0.06303916871547699
10119	0.0503220409154892
10159	0.10375756770372391
10199	0.05644773691892624
10239	0.08063241839408875
10279	0.06293544173240662
10319	0.056128911674022675
10359	0.055037856101989746
10399	0.05906374752521515
10439	0.06796921789646149
10479	0.045729950070381165
10519	0.07504309713840485
10559	0.053200069814920425
10599	0.0763731449842453
10639	0.052122607827186584
10679	0.03900974243879318
10719	0.04956243932247162
10759	0.05881074443459511
10799	0.04420669749379158
10839	0.13692547380924225
10879	0.050687629729509354
10919	0.059656303375959396
10959	0.061120931059122086
10999	0.0768209844827652
11039	0.062059272080659866
11079	0.07075031101703644
11119	0.0656256452202797
11159	0.04851512238383293
11199	0.10973921418190002
11239	0.07307979464530945
11279	0.14092160761356354
11319	0.05101972445845604
11359	0.053412340581417084
11399	0.17257268726825714
11439	0.04477252811193466
11479	0.046631548553705215
11519	0.07053922116756439
11559	0.046857867389917374
11599	0.06190994754433632
11639	0.12350714951753616
11679	0.059196874499320984
11719	0.08941981941461563
11759	0.05613601580262184
11799	0.049276262521743774
